Unnamed: 0,Unnamed: 1,Indicadores,Programa (MWh),Programa (MWh).1,Programa (MWh).2,Programa (MWh).3,Programa (MWh).4,Programa (MWh).5,Programa (MWh).6,Programa (MWh).7,Programa (MWh).8,Programa (MWh).9,Programa (MWh).10,Programa (MWh).11,Programa (MWh).12,Programa (MWh).13,Programa (MWh).14,Programa (MWh).15,Programa (MWh).16,Programa (MWh).17,Programa (MWh).18,Programa (MWh).19,Programa (MWh).20,Programa (MWh).21,Programa (MWh).22,Programa (MWh).23,Programa (MWh).24,Programa (MWh).25,Programa (MWh).26,Programa (MWh).27,Programa (MWh).28,Programa (MWh).29,Programa (MWh).30,Programa (MWh).31,Programa (MWh).32,Programa (MWh).33,Programa (MWh).34,Programa (MWh).35,Programa (MWh).36,Programa (MWh).37,Programa (MWh).38,Programa (MWh).39,Programa (MWh).40,Programa (MWh).41,Programa (MWh).42,Programa (MWh).43,Programa (MWh).44,Programa (MWh).45,Programa (MWh).46,Programa (MWh).47,Programa (MWh).48,Programa (MWh).49,Programa (MWh).50,Programa (MWh).51,Programa (MWh).52,Programa (MWh).53,Programa (MWh).54,Programa (MWh).55,Programa (MWh).56,Programa (MWh).57,Programa (MWh).58,Programa (MWh).59,Programa (MWh).60,Programa (MWh).61,Programa (MWh).62,Programa (MWh).63,Programa (MWh).64,Programa (MWh).65,Programa (MWh).66,Programa (MWh).67,Programa (MWh).68,Programa (MWh).69,Programa (MWh).70,Programa (MWh).71,Programa (MWh).72,Programa (MWh).73,Programa (MWh).74,Programa (MWh).75,Programa (MWh).76,Programa (MWh).77,Programa (MWh).78,Programa (MWh).79,Programa (MWh).80,Programa (MWh).81,Programa (MWh).82,Programa (MWh).83,Programa (MWh).84,Programa (MWh).85,Programa (MWh).86,Programa (MWh).87,Programa (MWh).88,Programa (MWh).89,Programa (MWh).90,Programa (MWh).91,Programa (MWh).92,Programa (MWh).93,Programa (MWh).94,Programa (MWh).95,Programa (MWh).96
BIRSPRA,2,,"9,600","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100"
BLAGAR,10,,"14,100","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300"
BLANC,10,,"35,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,050","0,050","0,050","0,100","0,125","0,150","0,200","0,250","0,300","0,350","0,450","0,475","0,575","0,675","0,725","0,800","0,825","0,875","0,950","0,950","1,000","1,075","1,075","1,100","1,125","1,150","1,150","1,200","1,175","1,150","1,125","1,150","1,100","1,125","1,075","1,000","0,975","0,950","0,850","0,800","0,800","0,725","0,600","0,550","0,550","0,475","0,425","0,350","0,275","0,225","0,150","0,125","0,075","0,050","0,025",,,,,,,,,,,,
BNPRC01,8,,"-577,475","-1,475","-3,550","-3,450","-3,350","-3,250","-3,200","-3,125","-6,150","-6,150","-6,050","-5,950","-5,850","-5,675","-5,600","-5,500","-5,450","-5,425","-5,350","-2,700","-2,750","-2,800","-2,850","-1,175","-1,225","-1,300",,,,,,,"-1,500","-1,600","-8,025","-7,950","-14,775","-13,700","-13,125","-12,575","-11,950","-11,900","-11,200","-10,600","-10,050","-9,700","-9,200","-8,600","-7,800","-6,675","-5,900","-5,500","-5,400","-5,675","-5,675","-5,600","-5,550","-5,350","-5,300","-5,300","-5,475","-5,475","-5,675","-6,175","-6,850","-7,850","-8,550","-9,275","-9,900","-10,550","-11,200","-11,800","-12,400","-12,800","-13,400","-14,175","-15,175","-16,400","-4,325","-9,050","-9,425","-19,800","-5,150","-2,100","-2,150","-2,175","-2,200",,,,,"-1,875","-1,800","-1,725","-1,650","-1,575","-3,825"
BNPRV01,2,,"4,900",,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,050","0,050","0,050","0,050","0,075","0,075","0,075","0,075","0,100","0,100","0,100","0,100","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,150","0,150","0,150","0,150","0,150","0,150","0,150","0,150","0,125","0,125","0,125","0,125","0,100","0,100","0,100","0,100","0,075","0,075","0,075","0,075","0,050","0,050","0,050","0,050","0,025","0,025","0,025","0,025","0,025","0,025","0,025","0,025",,,,,,,,,,,,
BOAEC01,8,,"-0,575",,,,,,,,,,,,,,,,,,,,,,"-0,025",,,,,"-0,025",,,,,"-0,025","-0,025",,,,,"-0,025",,,,"-0,025",,,"-0,025",,,"-0,025",,"-0,025",,"-0,025",,,"-0,025",,"-0,025",,,,"-0,025",,,"-0,025",,"-0,025",,"-0,025",,"-0,025",,,"-0,025",,"-0,025",,,"-0,025",,,"-0,025",,,,,"-0,025",,,,,"-0,025",,,,,
BPC01,8,,"-99,025","-0,850","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,825","-0,800","-0,800","-0,800","-0,825","-0,800","-0,825","-0,850","-0,875","-0,950","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,025","-1,025","-1,025","-1,050","-1,075","-1,075","-1,100","-1,125","-1,125","-1,150","-1,150","-1,175","-1,200","-1,200","-1,200","-1,200","-1,200","-1,200","-1,200","-1,200","-1,175","-1,175","-1,175","-1,150","-1,150","-1,150","-1,125","-1,125","-1,125","-1,125","-1,125","-1,125","-1,125","-1,125","-1,150","-1,175","-1,175","-1,175","-1,200","-1,200","-1,200","-1,225","-1,225","-1,200","-1,200","-1,200","-1,200","-1,200","-1,175","-1,175","-1,150","-1,125","-1,100","-1,075","-1,050","-0,975","-0,950","-0,900","-0,875","-0,850","-0,825","-0,825","-0,825"
BREFEN,10,,"45,750","0,450","0,425","0,425","0,400","0,375","0,350","0,350","0,325","0,300","0,300","0,300","0,300","0,300","0,300","0,325","0,325","0,350","0,350","0,350","0,350","0,375","0,375","0,375","0,375","0,375","0,325","0,375","0,375","0,375","0,375","0,375","0,375","0,375","0,375","0,400","0,400","0,425","0,400","0,400","0,400","0,400","0,400","0,375","0,350","0,350","0,375","0,375","0,375","0,400","0,425","0,425","0,450","0,475","0,475","0,500","0,500","0,500","0,525","0,525","0,550","0,550","0,575","0,600","0,600","0,600","0,625","0,625","0,650","0,650","0,650","0,675","0,675","0,675","0,675","0,725","0,725","0,725","0,650","0,625","0,600","0,675","0,675","0,650","0,650","0,650","0,700","0,650","0,650","0,600","0,575","0,550","0,525","0,525","0,500","0,500","0,475"
BREIC01,8,,"-45,725","-0,400","-0,400","-0,375","-0,375","-0,375","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,350","-0,325","-0,350","-0,325","-0,325","-0,350","-0,350","-0,350","-0,350","-0,375","-0,375","-0,375","-0,375","-0,400","-0,425","-0,425","-0,450","-0,450","-0,475","-0,475","-0,500","-0,525","-0,525","-0,525","-0,525","-0,550","-0,550","-0,550","-0,575","-0,575","-0,600","-0,575","-0,575","-0,575","-0,575","-0,575","-0,575","-0,600","-0,600","-0,575","-0,550","-0,550","-0,550","-0,525","-0,525","-0,525","-0,525","-0,500","-0,525","-0,525","-0,525","-0,500","-0,525","-0,525","-0,550","-0,525","-0,525","-0,550","-0,550","-0,525","-0,550","-0,550","-0,550","-0,550","-0,550","-0,550","-0,550","-0,525","-0,525","-0,550","-0,550","-0,550","-0,550","-0,525","-0,500","-0,500","-0,475","-0,475","-0,450","-0,425"
BRR1X,11,,"-120,000","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250","-1,250"
BRUC,10,,"399,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,125","0,475","1,000","1,625","2,475","3,425","1,200","5,325","6,275","7,225","8,050","8,650","9,100","9,400","9,625","9,825","9,475","9,500","9,525","9,575","9,625","9,650","9,700","9,725","9,750","9,750","9,775","9,775","9,775","9,775","9,750","9,725","9,675","9,625","9,575","9,550","9,525","9,525","9,475","9,425","9,375","9,250","8,250","7,000","6,250","6,000","6,000","5,500","5,500","5,250","4,725","3,850","2,925","2,025","1,250","0,700","0,300","0,050",,,,,,,,,
BSGEC01,8,,"-26,450","-0,225","-0,250","-0,250","-0,250","-0,250","-0,225","-0,250","-0,275","-0,325","-0,350","-0,325","-0,325","-0,350","-0,325","-0,325","-0,325","-0,325","-0,325","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,275","-0,300","-0,325","-0,375","-0,375","-0,375","-0,425","-0,450","-0,375","-0,350","-0,375","-0,350","-0,375","-0,350","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,275","-0,250","-0,250","-0,250","-0,250","-0,225","-0,250","-0,225","-0,225","-0,225","-0,200","-0,175","-0,150","-0,150","-0,150","-0,150","-0,150","-0,125","-0,150","-0,150","-0,150","-0,150","-0,175","-0,200","-0,225","-0,250","-0,250","-0,275","-0,300","-0,250","-0,300","-0,250","-0,275","-0,300","-0,300","-0,300","-0,325","-0,300","-0,300","-0,300","-0,300","-0,300","-0,325","-0,325","-0,300","-0,300","-0,300","-0,300","-0,300"
BSOUP01,10,,"57,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,050","0,100","0,200","0,300","0,425","0,575","0,750","0,900","1,025","1,150","1,175","1,250","1,275","1,325","1,300","1,325","1,350","1,350","1,350","1,350","1,350","1,325","1,325","1,350","1,350","1,350","1,325","1,325","1,350","1,325","1,325","1,325","1,325","1,275","1,300","1,300","1,300","1,275","1,325","1,275","1,225","1,250","1,250","1,225","1,175","1,150","1,075","0,950","0,800","0,675","0,525","0,375","0,275","0,175","0,100","0,050","0,050",,,,,,,,,
BTRR1,10,,"265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,050","0,125","0,500","0,950","1,575","2,350","2,950","3,500","4,300","5,000","5,125","5,875","6,300","6,550","3,350","3,350","3,475","3,500","4,525","4,525","4,475","4,550","4,600","4,750","4,775","4,725","4,800","4,825","4,800","4,850","4,800","4,700","4,725","4,775","5,000","4,975","4,950","4,950","4,950","4,950","4,900","4,875","4,850","4,975","4,900","4,800","9,775","9,600","9,450","9,150","6,875","6,000","5,050","4,325","3,250","2,950","2,200","1,725","0,850","0,550","0,150",,,,,,,,,
BTRR2,10,,"266,625",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,050","0,100","0,200","0,625","1,100","1,650","2,250","2,825","3,450","4,400","5,050","6,175","7,000","7,075","3,550","3,600","3,600","3,600","4,575","4,600","4,575","4,650","4,750","4,750","4,775","4,800","4,825","4,900","4,975","4,950","4,875","4,750","4,875","4,925","4,850","5,025","4,850","4,900","4,850","4,950","4,925","4,925","4,800","4,850","4,825","4,800","9,700","9,700","9,525","9,375","7,075","6,475","5,700","4,825","3,675","3,125","2,300","1,800","1,150","0,600","0,200",,,,,,,,,
BTRR3,10,,"251,325",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,225","0,450","0,850","1,475","2,175","3,000","3,525","4,250","5,275","6,150","6,725","6,950","3,400","3,625","3,550","3,550","4,550","4,250","4,275","4,325","4,450","4,500","4,500","4,575","4,600","4,650","4,600","4,575","4,600","4,525","4,575","4,600","4,625","4,675","4,725","4,600","4,500","4,475","4,450","4,475","4,450","4,475","4,475","4,450","9,100","9,125","9,075","8,950","6,875","6,250","4,975","4,575","3,275","2,600","1,950","1,325","0,825","0,525","0,150",,,,,,,,,
BYDETIC,2,,"13,450","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,125","0,125","0,125","0,050","0,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,100","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225","0,225"
BYENC01,8,,"-190,500","-1,600","-1,600","-1,600","-1,600","-1,600","-1,600","-1,600","-1,600","-1,500","-1,500","-1,600","-1,500","-1,500","-1,600","-1,600","-1,500","-1,500","-1,500","-1,500","-1,500","-1,500","-1,500","-1,500","-1,600","-1,600","-1,700","-1,700","-1,800","-2,000","-2,000","-2,000","-2,000","-2,200","-2,200","-2,200","-2,200","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,400","-2,300","-2,300","-2,200","-2,100","-2,100","-2,200","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,000","-2,100","-2,100","-2,100","-2,000","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,100","-2,000","-2,000","-2,000","-2,000","-2,100","-2,000","-1,900","-1,900","-1,900","-1,800","-1,800","-1,700"
CADLC01,8,,"-174,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,625","-7,775","-7,950","-8,100","-8,250","-8,350","-8,700",,,,,,,,,,,,,,,,,,,,,,,,,,"-8,225","-8,200","-8,325","-8,300","-8,300","-8,300","-8,325","-8,325","-8,375","-8,450","-8,525","-8,575","-8,650","-8,600",,,,,,,,,,,,,,,,
CALEC01,7,,"-78,000","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,750","-0,750","-0,750","-0,750","-0,800","-0,800","-0,800","-0,800","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,825","-0,825","-0,825","-0,825","-0,800","-0,800","-0,800","-0,800","-0,800","-0,800","-0,800","-0,800","-0,775","-0,775","-0,775","-0,775","-0,800","-0,800","-0,800","-0,800","-0,850","-0,850","-0,850","-0,850","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,875","-0,825","-0,825","-0,825","-0,825","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,800","-0,800","-0,800","-0,800"
CAMCC01,8,,"-1,500","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
CAMGI10,1,,"3034,000","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925","37,925",,,,,,,,,,,,,,,,
CANTI44,10,,"49,275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,050","0,100","0,175","0,250","0,375","0,475","0,600","0,725","0,850","0,925","1,000","1,050","1,100","1,125","1,125","1,150","1,150","1,150","1,150","1,175","1,175","1,175","1,175","1,175","1,175","1,200","1,200","1,175","1,175","1,175","1,200","1,200","1,200","1,200","1,175","1,175","1,175","1,175","1,150","1,150","1,150","1,000","1,000","0,750","0,750","0,750","0,750","0,750","0,750","0,650","0,550","0,425","0,300","0,200","0,125","0,050","0,025",,,,,,,,,,
CANXC01,7,,"-92,000","-1,125","-1,150","-1,125","-1,100","-1,100","-1,075","-1,050","-1,100","-1,075","-1,050","-1,050","-1,075","-1,050","-1,100","-1,075","-1,075","-1,050","-1,075","-1,050","-1,050","-1,050","-1,075","-1,050","-1,050","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,000","-1,025","-1,025","-1,000","-1,000","-0,950","-0,900","-0,900","-0,850","-0,825","-0,800","-0,775","-0,750","-0,775","-0,775","-0,775","-0,775","-0,775","-0,775","-0,750","-0,725","-0,675","-0,700","-0,700","-0,700","-0,700","-0,700","-0,750","-0,750","-0,775","-0,775","-0,775","-0,800","-0,850","-0,850","-0,850","-0,875","-0,850","-0,875","-0,900","-0,950","-0,950","-0,950","-0,975","-0,950","-0,975","-1,025","-1,050","-1,100","-1,075","-1,050","-1,100","-1,100","-1,100","-1,125","-1,100","-1,125","-1,100","-1,125","-1,100","-1,100","-1,100","-1,075","-1,075","-1,025"
CARRA,2,,"12,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,050",,,,,,,,"0,325",,,,"0,500",,,,,"0,650","0,650","0,675",,"0,675","0,675","0,675","0,675",,,,,"0,675","0,675","0,650","0,650","0,625","0,625","0,600","0,550",,,,,,,"0,275","0,250","0,200","0,775","0,125","0,100","0,075",,"0,025","0,025",,,,,,,,,,,,
CASAC01,7,,"-8,100","-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,075","-0,075","-0,075","-0,075","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,075","-0,075","-0,075","-0,075",,,,,,,,
CASMON,10,,"6,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,075","0,125","0,200","0,275","0,375","0,475",,"0,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,550","0,550","0,525","0,500","0,425","0,400","0,325","0,250","0,175","0,100","0,050","0,025",,,,,,,,,,
CATGC01,8,,"-94,550","-0,150","-0,350","-0,325","-0,325","-0,300","-0,275","-0,275","-0,525","-0,525","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,500","-0,250","-0,250","-0,250","-0,250","-0,100","-0,100","-0,100",,,,,,,"-0,150","-0,150","-0,800","-0,800","-1,600","-1,650","-1,725","-1,725","-1,725","-1,775","-1,775","-1,775","-1,775","-1,775","-1,775","-1,775","-1,775","-1,800","-1,800","-1,800","-1,850","-1,900","-1,900","-1,900","-1,900","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,800","-1,800","-1,800","-1,800","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,850","-1,900","-0,500","-1,000","-1,000","-2,000","-0,500","-0,500","-0,200","-0,525","-0,200",,,,,"-0,175","-0,175","-0,175","-0,150","-0,150","-0,375"
CATRAL1,10,,"1,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,025","0,050","0,075","0,075","0,100","0,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,200","0,200","0,200","0,175","0,150","0,125","0,100","0,075","0,050","0,025","0,025","0,025","0,025",,,,,,,,,,,,
CATRAL2,2,,"3,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,025","0,025","0,025","0,025","0,050","0,050","0,050","0,050","0,075","0,075","0,075","0,075","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,100","0,100","0,100","0,100","0,100","0,100","0,100","0,075","0,075","0,075","0,075","0,075","0,050","0,050","0,050","0,025","0,025","0,025","0,025",,,,,,,,,,,,,,,,
CATRC01,8,,"-15,375","-0,150","-0,150","-0,125","-0,125","-0,125","-0,125","-0,125","-0,100","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,125","-0,150","-0,150","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,200","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,200","-0,200","-0,200","-0,200","-0,200","-0,175","-0,200","-0,200","-0,175","-0,175","-0,175","-0,175","-0,175","-0,150","-0,150","-0,150","-0,150","-0,175","-0,200","-0,200","-0,200","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,200","-0,200","-0,175","-0,175","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,175","-0,200","-0,175","-0,150","-0,150","-0,150"
CCASC01,8,,"-28,800","-0,750","-0,750","-0,750","-0,750","-0,700","-0,700","-0,700","-0,700","-0,650","-0,650","-0,650","-0,650","-0,600","-0,600","-0,600","-0,600","-0,550","-0,550","-0,550","-0,550","-0,525","-0,525","-0,525","-0,525","-0,525","-0,525","-0,525","-0,525","-0,425","-0,425","-0,425","-0,425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,475","-0,475","-0,475","-0,475","-0,725","-0,725","-0,725","-0,725","-0,700","-0,700","-0,700","-0,700","-0,575","-0,575","-0,575","-0,575"
CCATC01,8,,"-14,025","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,150","-0,150","-0,150","-0,150","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,175","-0,175","-0,175","-0,150","-0,150"
CD02R01,7,,"-22,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,250","-0,250","-0,250","-0,250","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100"
CD03R01,7,,"-1891,000","-19,775","-19,775","-19,775","-19,775","-19,600","-19,600","-19,600","-19,600","-19,525","-19,525","-19,525","-19,525","-19,525","-19,525","-19,525","-19,525","-19,450","-19,450","-19,450","-19,450","-19,550","-19,550","-19,550","-19,550","-19,700","-19,700","-19,700","-19,700","-19,525","-19,525","-19,525","-19,525","-19,350","-19,350","-19,350","-19,350","-19,225","-19,225","-19,225","-19,225","-19,400","-19,400","-19,400","-19,400","-19,475","-19,475","-19,475","-19,475","-19,750","-19,750","-19,750","-19,750","-19,700","-19,700","-19,700","-19,700","-19,575","-19,575","-19,575","-19,575","-19,525","-19,525","-19,525","-19,525","-19,625","-19,625","-19,625","-19,625","-19,800","-19,800","-19,800","-19,800","-19,900","-19,900","-19,900","-19,900","-20,000","-20,000","-20,000","-20,000","-19,875","-19,875","-19,875","-19,875","-20,175","-20,175","-20,175","-20,175","-20,300","-20,300","-20,300","-20,300","-20,425","-20,425","-20,425","-20,425"
