up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
GALVD75,BENALAZ,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD76,BOIRA,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD77,GLOSILLA,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD78,SALOMON,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD79,BENALAZ2,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD80,SIERRAGUAS,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD83,THARSIS,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD85,CAMPILLO,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GALVD86,CANTERAS3,"GALP ENERGÍA ESPAÑA, S.A.U.",Galp,derived_from_legal_name,100,100.0,1,RE Mercado Eólica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.galp.com/
GASNVD2,GAS NATURAL SDG VENTA TARIFA,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
GASNVD4,GASNVD4,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,RE Mercado Térmica no,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
