up_code,up_name_final,legal_entity,group_name,group_confidence,ownership_pct,ownership_pct_numeric,owner_count,technology,unit_type_omie,zone_omie,uf_count,uf_codes,uf_names,subject_code,mapping_source,group_source_url
SOLFC01,SOLFC01,SOLFLIX SOLAR S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOLFC01,SOLFC01,SOLFL,eSIOS UP + OMIE exact code + eSIOS UF,
SOLGEN,SOLGENERA,TRISOLARIS AG,,,,,1,Solar fotovoltaica,,,1.0,SOLGEN,SOLGENERAF,TRISO,eSIOS UP + OMIE exact code + eSIOS UF,
SOLIC01,PENIN,"3 SOLIMA, SL",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOLIC01,PENIN,SOLIM,eSIOS UP + OMIE exact code + eSIOS UF,
SOLINZA,SOLINZA,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,OLIVENZ,OLIVENZ,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
SOLLC01,SOLLC01,"ELÉCTRICA SOLLERENSE, S.A.U.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOLLC01,SOLLC01,SOLL,eSIOS UP + OMIE exact code + eSIOS UF,
SOLMARC,SOL MARCHE,SMARTLUZ ENERGY,,,,,1,Solar fotovoltaica,,,1.0,SOLMARC,SOL MARCHE,SMARB,eSIOS UP + OMIE exact code + eSIOS UF,
SOLRE01,SOLAR PLANT,FALCK NEXT ENERGY SRL SPAIN SUCURSAL,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOLRM01,SOLWC01,SOLWE ENERGÍA,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOLTC01,SOLTC01,LIMPIEZA ENERGÉTICA 2024 SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOLTC01,SOLTC01,SOLTE,eSIOS UP + OMIE exact code + eSIOS UF,
SOLVAYM,SOLVAY M,ENGIE,ENGIE,derived_from_legal_name,,,1,Gas Natural Cogeneración,,,1.0,SOLVAYM,SOLVAYM,EBLCO,eSIOS UP + OMIE exact code + eSIOS UF,https://www.engie.com/
SOLWC01,SOLWE,SOLWE ENERGÍA,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOLWC01,SOLWE,SOLWE,eSIOS UP + OMIE exact code + eSIOS UF,
SOLWEJU,SOLWE JUND,SOLWE ENERGÍA,,,,,1,Solar fotovoltaica,,,1.0,SOLWEJU,SOLWE JUND,SOLWE,eSIOS UP + OMIE exact code + eSIOS UF,
SOLWESO,SOLWESOLCA,SOLWE ENERGÍA,,,,,1,Solar fotovoltaica,,,1.0,SOLWESO,FYNEXU,SOLWE,eSIOS UP + OMIE exact code + eSIOS UF,
SOMEC01,SOMENERGIA,SOM ENERGIA SCCL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOMEC01,SOMENERGIA,SOMEN,eSIOS UP + OMIE exact code + eSIOS UF,
SOMENFV,SOMEN FV P,SOM ENERGIA COOPERATIVA,,,,,1,Solar fotovoltaica,,,1.0,SOMENFV,FYLAUEI,SOMEN,eSIOS UP + OMIE exact code + eSIOS UF,
SOMEN_H,MINIHIDRPN,SOM ENERGIA COOPERATIVA,,,,,1,Hidráulica no UGH,,,1.0,SOMEN_H,HYEEXXI,SOMEN,eSIOS UP + OMIE exact code + eSIOS UF,
SOMRE05,SOMEN REPR FV P,SOM ENERGIA SCCL,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOMRE06,FV MAYOR DE 1MW,SOM ENERGIA SCCL,,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SOMRE07,MINIHIDRO PENIN.,SOM ENERGIA SCCL,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SONEC01,SONESTA L,SONESTA LUZ,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SONEC01,SONESTA L,SOLUZ,eSIOS UP + OMIE exact code + eSIOS UF,
SONES,SONES,GENERA ENERGIA Y TECNOLOGIA,,,,,1,Solar fotovoltaica,,,1.0,SONCA,SONCA,GNRA,eSIOS UP + OMIE exact code + eSIOS UF,
SONNC01,SONNC01,"SONNEDIX ESPAÑA COMERCIALIZADORA, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SONNC01,SONNC01,SONNI,eSIOS UP + OMIE exact code + eSIOS UF,
SOPAG,SOPAG,GENERA ENERGIA Y TECNOLOGIA,,,,,1,Solar fotovoltaica,,,1.0,SOPAG,SOPAG,GNRA,eSIOS UP + OMIE exact code + eSIOS UF,
SOPRC01,SOPRO PEN,PROFIT ENERGY SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SOPRC01,SOPRO PEN,SOPRO,eSIOS UP + OMIE exact code + eSIOS UF,
SORXC01,SOREX,SORS MARKETS LTD,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SORXC01,SOREX,SOREX,eSIOS UP + OMIE exact code + eSIOS UF,
SOTOSOL,ECOLEVANTE,ELECTRICIDAD ELEIA SL,,,,,1,Solar fotovoltaica,,,1.0,FVSOTO,ECOLEVANTE,ELEIA,eSIOS UP + OMIE exact code + eSIOS UF,
SPBBC01,SPBB,SUAVIZANTES Y PLASTIFICANTES BITUMINOSOS,,,,,1,Consumos directos en mercado,,,1.0,SPBBC01,SPBBC01,SPBB,eSIOS UP + OMIE exact code + eSIOS UF,
SPBBR01,SPBRAD,SUAVIZANTES Y PLASTIFICANTES BITUMINOSOS,,,,,1,Consumos directos en mercado,,,2.0,SPB1B|SPB4B,SPB1B|SPB4B,SPBB,eSIOS UP + OMIE exact code + eSIOS UF,
SPCKC01,SPCKC01,SPOCK P2P S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SPCKC01,SPCKC01,SPOCK,eSIOS UP + OMIE exact code + eSIOS UF,
SPEEXXI,SPEEXXI,Energia XXI,,,,,1,Solar térmica,,,1.0,SPEEXXI,SPEEXXI,EEXXI,eSIOS UP + OMIE exact code + eSIOS UF,
SPEONUR,SPEONUR,REGISITI COM. REGULADA,,,,,1,Solar térmica,,,1.0,SPEONUR,SPEONUR,EONUR,eSIOS UP + OMIE exact code + eSIOS UF,
SPGGC01,SPGG,PLASTIENVASE,,,,,1,Consumos directos en mercado,,,1.0,SPGGC01,SPGGC01,SPGG,eSIOS UP + OMIE exact code + eSIOS UF,
SPGGR01,SPGGR,PLASTIENVASE,,,,,1,Consumos directos en mercado,,,2.0,ESPIEL|VILLARU,ESPIEL|VILLARU,SPGG,eSIOS UP + OMIE exact code + eSIOS UF,
SPHCCUR,SPHCCUR,HIDROCANTABRICO ULTIMO RECURSO,,,,,1,Solar térmica,,,1.0,SPHCCUR,SPHCCUR,HCCUR,eSIOS UP + OMIE exact code + eSIOS UF,
SPIBCUR,SPIBCUR,CURENERGÍA,,,,,1,Solar térmica,,,1.0,SPIBCUR,SPIBCUR,IBCUR,eSIOS UP + OMIE exact code + eSIOS UF,
SPINC01,SPINC01,SPINREACT SAU,,,100,100.0,1,Consumos directos en mercado,CONSUMIDOR DIRECTO,ZONA ESPAÑOLA,1.0,SPINC01,SPINC01,SPINR,eSIOS UP + OMIE exact code + eSIOS UF,
SPLEX,SUNPLEX,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPLEX,SUNPLEX,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SPRS5,PUERTOLL5,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPRS5,UFPUERTOL5,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SPRS6,PUERTOLL6,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPRS6,UFPUERTOL6,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SPRS7,PUERTOLL7,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPRS7,UFPUERTOL7,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SPRS8,PUERTOLL8,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPRS8,UFPUERTOL8,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SPRS9,PUERTOLL9,IGNIS COMER ELECTRICA,,,,,1,Solar fotovoltaica,,,1.0,FPRS9,UFPUERTOL9,IGNIS,eSIOS UP + OMIE exact code + eSIOS UF,
SRI3,SOTORIBE 3,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Hulla antracita,GENERACION,ZONA ESPAÑOLA,1.0,SRI3,SOTO RIB 3,HC G,eSIOS UP + OMIE exact code + eSIOS UF,https://www.edp.com/
SRI4,SOTORIBE 4,"EDP ESPAÑA, S.A.",EDP,derived_from_legal_name,,,1,Ciclo Combinado,,,1.0,SRI4,SRI4,HC G,eSIOS UP + OMIE exact code + eSIOS UF,https://www.edp.com/
SRI4R,C.C. SOTO 4,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
SRI5,SOTO5,CENTRAL TÉRMICA CCO G4 S.L.,,,,,1,Ciclo Combinado,,,1.0,SRI5,SOTO 5,CCSR4,eSIOS UP + OMIE exact code + eSIOS UF,
SRI5R,CC SOTO RIBERA 5 REPR,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,https://www.edp.com/
SROQ1,SANROQUE1,GAS NATURAL COMERCIALIZADORA,Naturgy,verified_corporate,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,SROQ1,S.ROQUE 1,GNCC,eSIOS UP + OMIE exact code + eSIOS UF,https://www.naturgy.com/app/uploads/2025/02/CCAA-Individuales-y-Consolidadas-NATURGY-2024.pdf
SROQ2,SANROQUE2,"ENDESA GENERACIÓN, S.A.",Endesa,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,SROQ2,S.ROQUE 2,ENDG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.endesa.com/
SRVGC01,GASHOGAR15,SERVIGAS S.XXI S.A.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SRVGC01,GASHOGAR15,SRVGS,eSIOS UP + OMIE exact code + eSIOS UF,
SRVIC01,SRVI,SERVINERGIA ELECTRICA SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SRVIC01,SRVI,SERV,eSIOS UP + OMIE exact code + eSIOS UF,
SRVRM01,DOMESTICA GAS Y ELECTRICIDAD,SERVIGAS S.XXI S.A.,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SRVRM02,REPRESENTACIÓN ZUG POWER,SERVIGAS S.XXI S.A.,,,100,100.0,1,Compras Comercialización,COMERCIALIZADOR,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SSEECP3,COMPRA_F,SSE ENERGY SUPPLY LIMITED,,,100,100.0,1,Exportación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SSEECP3,COMPRA_F,SSEEN,eSIOS UP + OMIE exact code + eSIOS UF,
SSEEVP3,VENTA_F,SSE ENERGY SUPPLY LIMITED,,,100,100.0,1,Importación Francia,COMERCIALIZADOR,FRONTERA FRANCIA,1.0,SSEEVP3,VENTA_F,SSEEN,eSIOS UP + OMIE exact code + eSIOS UF,
SSOMA,ASOMADA,TOTAL GAS,,,,,1,Solar fotovoltaica,,,1.0,FSOMA,FSOMA,TOTGA,eSIOS UP + OMIE exact code + eSIOS UF,
ST4,ST4,LONJAS TECNOLOGIA S.A.,,,,,1,Gas Natural Cogeneración,,,1.0,ST4-UF,ST4 PARC,LMER,eSIOS UP + OMIE exact code + eSIOS UF,
STAC02,COMERCIALIZADORA START,START CAMPUS ENERGY UNIPESSOAL LDA,,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
STAQC01,S COLOMA,ELECTRICA MUNICIPAL DE SANTA COLOMA DE QUERALT COM,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,STAQC01,S COLOMA,STACO,eSIOS UP + OMIE exact code + eSIOS UF,
STC4,SANTURCE 4,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,STC4,SANTURCE 4,IBGT,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
STHEEN1,STHEEN1,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,HELIO1,HELIO1,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STHEEN2,STHEEN2,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,HELIO2,HELIO2,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STHELI1,STHELI1,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,HELIOS1,HELIOS1,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STHELI2,STHELI2,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,HELIOS2,HELIOS2,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STINC01,STINC01,STIN S.A.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,STINC01,STINC01,STIN,eSIOS UP + OMIE exact code + eSIOS UF,
STROC01,STROC1,"ENERGY STROM XXI, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,STROC01,STROC1,STROM,eSIOS UP + OMIE exact code + eSIOS UF,
STROV01,STROV01,ENERGYSTROMXXI,,,,,1,Solar fotovoltaica,,,1.0,STROV01,STROV01,STROM,eSIOS UP + OMIE exact code + eSIOS UF,
STRRE01,VENTAS STROM,"ENERGY STROM XXI, S.L.",,,100,100.0,1,RE Mercado Solar Fotovoltáica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
STSANSO,STSANSO,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SANSO,SANSO,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSLPRO,STSLPRO,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SLPRO,SLPRO,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLA1,STSOLA1,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLACO1,SOLACOR1,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLA2,STSOLA2,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLACO2,SOLACOR2,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLB1,STSOLB1,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLABE1,SOLABE1,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLB2,STSOLB2,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLABE2,SOLABEN 2,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLB3,STSOLB3,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLABE3,SOLABEN3,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLB6,STSOLB6,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLABE6,SOLABEN6,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLN1,STSOLN1,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLN1,SOLN1,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLN3,STSOLN3,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLN3,SOLN3,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLN4,STSOLN4,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,SOLN4,SOLN4,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STSOLUC,STSOLUC,NEXUS ENERGIA,,,,,1,Solar térmica,,,1.0,LEBRIJA,LEBRIJA,NEXU,eSIOS UP + OMIE exact code + eSIOS UF,
STUBOS,STUBOS,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Solar térmica,,,1.0,ERRADO2,ERRADO2,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
STVILLE,STVILLE,NEXUS ENERGIA,,,,,1,Solar térmica,,,1.0,R111696,R111696,NEXU,eSIOS UP + OMIE exact code + eSIOS UF,
STVRE03,VADOMOJON,STIN S.A.,,,100,100.0,1,RE Mercado Hidráulica,GENERACION,ZONA ESPAÑOLA,,,,,OMIE exact unit code,
SUCAC01,SUCAS,SUCA SDAD COOP ANDALUZA,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SUCAC01,SUCAS,SUCAS,eSIOS UP + OMIE exact code + eSIOS UF,
SULAC01,SULAYR,SULAYR,,,,,1,Consumos directos en mercado,,,1.0,SULAC01,SULAYR,SULA,eSIOS UP + OMIE exact code + eSIOS UF,
SUMAC01,SUMAE,SUMA ENERGIA COMERCIALIZADORA S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SUMAC01,SUMAE,SUMAE,eSIOS UP + OMIE exact code + eSIOS UF,
SUNAC01,SUNAIR ONE,SUNAIR ONE ENERGY,,,,,1,Comercializadores mercado libre,,,1.0,SUNAC01,SUNAIR ONE,SUNAI,eSIOS UP + OMIE exact code + eSIOS UF,
SUNC02,UNIDADE PROGRAMACAO DE COMPRA,"SUNCORE ER - ENERGY RETAIL, UNIPESSOAL LDA",,,100,100.0,1,Comercializador,COMERCIALIZADOR,ZONA PORTUGUESA,,,,,OMIE exact unit code,
SUNCC01,SUNCAPEN,"POWER WATT ENERGY ISLAND, S.L.",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SUNCC01,SUNCAPEN,SUNCA,eSIOS UP + OMIE exact code + eSIOS UF,
SUNFC01,SUNFC01,SUNFLIX RENOVABLES S.L.,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SUNFC01,SUNFC01,SUNFL,eSIOS UP + OMIE exact code + eSIOS UF,
SUNHC01,SUNAIRHOME,SUNAIR ONE HOME,,,,,1,Comercializadores mercado libre,,,1.0,SUNHC01,SUNAIRHOME,SUNHO,eSIOS UP + OMIE exact code + eSIOS UF,
SUNPC01,UP SUNPS,SUN POWER SPAIN 365,,,,,1,Comercializadores mercado libre,,,1.0,SUNPC01,UP SUNPS,SUNPS,eSIOS UP + OMIE exact code + eSIOS UF,
SUPRC01,SELECTRA,"SUMINISTROS PROPIOS ENERGIA, SLU",,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SUPRC01,SELECTRA,SUMIA,eSIOS UP + OMIE exact code + eSIOS UF,
SWAPC01,SWAPENERGI,SWAP ENERGIA,,,,,1,Comercializadores mercado libre,,,1.0,SWAPC01,SWAPENERGI,SWAPE,eSIOS UP + OMIE exact code + eSIOS UF,
SYEEXXI,SYEEXXI,Energia XXI,,,,,1,Solar térmica,,,1.0,SYEEXXI,SYEEXXI,EEXXI,eSIOS UP + OMIE exact code + eSIOS UF,
SYENC01,SYENC01,SHARE YOUR ENERGY SL,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,SYENC01,SYENC01,SYENE,eSIOS UP + OMIE exact code + eSIOS UF,
SYEONUR,SYEONUR,REGISITI COM. REGULADA,,,,,1,Solar térmica,,,1.0,SYEONUR,SYEONUR,EONUR,eSIOS UP + OMIE exact code + eSIOS UF,
SYGNSUR,SYGNSUR,"GAS NATURAL SUR SDG, S.A.",,,,,1,Solar térmica,,,1.0,SYGNSUR,SYGNSUR,GNSUR,eSIOS UP + OMIE exact code + eSIOS UF,
SYHCCUR,SYHCCUR,HIDROCANTABRICO ULTIMO RECURSO,,,,,1,Solar térmica,,,1.0,SYHCCUR,SYHCCUR,HCCUR,eSIOS UP + OMIE exact code + eSIOS UF,
SYIBCUR,SYIBCUR,CURENERGÍA,,,,,1,Solar térmica,,,1.0,SYIBCUR,SYIBCUR,IBCUR,eSIOS UP + OMIE exact code + eSIOS UF,
T1CEG,T1CEG,ENERGYA VM GENERACION S.L.U.,,,,,1,Gas Natural Cogeneración,,,2.0,BENET|MELENCH,BENET|MELENCH,CEG,eSIOS UP + OMIE exact code + eSIOS UF,
TACOR,TACOR,ELEKTRIZITATS-GESELLSHAFT,,,,,1,Gas Natural Cogeneración,,,1.0,OLMEDO,OLMEDO,EGLE,eSIOS UP + OMIE exact code + eSIOS UF,
TAE2COG,TAE2COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,TORTOSA,TOSTOSA,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAE3COG,TAE3COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,TORTE2,TORTE2,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAE4COG,TAE4COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,CERES1,CERES1,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAE5COG,TAE5COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,CERES2,CERES2,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAE6COG,TAE6COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,PAPERT,PAPERT,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAE7COG,TAE7COG,"ENERGY BY COGEN, S.L.U",,,,,1,Gas Natural Cogeneración,,,1.0,BRANDIA,BRANDIA,COGEN,eSIOS UP + OMIE exact code + eSIOS UF,
TAEEXXI,ATL COOP,Energia XXI,,,,,1,Energía residual,,,1.0,TAEEXXI,ATL COOP,EEXXI,eSIOS UP + OMIE exact code + eSIOS UF,
TAFRICA,AFRICAN,GESTERNOVA S.A.,,,,,1,Solar térmica,,,1.0,AFRICNA,AFRICNA,GESTE,eSIOS UP + OMIE exact code + eSIOS UF,
TAJB,TAJO B,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Consumo bombeo,BOMBEO,ZONA ESPAÑOLA,10.0,GJO1B|GJO2B|GYG1B|TOJ1B|TOJ2B|TOJ3B|TOJ4B|VCN1B|VCN2B|VCN3B,GGALAN BOM|GUIJO 1B|GUIJO 2B|TORREJ 1B|TORREJ 2B|TORREJ 3B|TORREJ 4B|VALDECA 1B|VALDECA 2B|VALDECA 3B,IBEG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
TAJO,TAJO G,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Hidráulica UGH,GENERACION,ZONA ESPAÑOLA,33.0,ACC1|ACC2|ACC3|AZU1|AZU2|AZU3|BTN1|CED1|CED2|CED3|CED4|GJO1|GJO2|GYG1|JMO1|JMO2|JMO3|JMO4|LMI1|LMI2|LMI3|RIBE|TOJ1|TOJ2|TOJ3|TOJ4|VCN1|VCN2|VCN3|VIR1|VIR2|VOB1|VOB2,ACECA H 1|ACECA H 2|ACECA H 3|AZUTAN 1|AZUTAN 2|AZUTAN 3|BATAN1|CEDILLO 1|CEDILLO 2|CEDILLO 3|CEDILLO 4|GGALAN GEN|GUIJO 1G|GUIJO 2G|JM.ORIOL 1|JM.ORIOL 2|JM.ORIOL 3|JM.ORIOL 4|MILAGROS 1|MILAGROS 2|MILAGROS 3|RIBERAGATA|TORREJ 1G|TORREJ 2G|TORREJ 3G|TORREJ 4G|V.PILAR 1|V.PILAR 2|VALDECA 1G|VALDECA 2G|VALDECA 3G|VALDEOB 1|VALDEOB 2,IBEG,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
TALEC01,TALARN_UP,TALARN ENERGIA ELECTRICA S.L.U,,,100,100.0,1,Comercializadores mercado libre,COMERCIALIZADOR,ZONA ESPAÑOLA,1.0,TALEC01,TALARN_UP,TALEN,eSIOS UP + OMIE exact code + eSIOS UF,
TALGC01,TALGAR,METALGAR,,,,,1,Consumos directos en mercado,,,1.0,TALGC01,TALGC01,TALGA,eSIOS UP + OMIE exact code + eSIOS UF,
TAMEGA,TAMEGA,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Hidráulica Generación,GENERACION,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.iberdrola.com/
TAMEGAB,TAMEGAB,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Consumo Bombeo Mixto,BOMBEO,ZONA PORTUGUESA,,,,,OMIE exact unit code,https://www.iberdrola.com/
TAMIZAL,TAMIZAL,18XATAL-12345-1E,,,,,1,Gas Natural Cogeneración,,,1.0,AMIZAL,AMIZL,ATAL,eSIOS UP + OMIE exact code + eSIOS UF,
TAMPOC,AMPO,GESTION DE ENERGIA Y MERCADOS,,,,,1,Gas Natural Cogeneración,,,1.0,AMPOCOG,AMPO,GEMSL,eSIOS UP + OMIE exact code + eSIOS UF,
TANB,TANES B,"EDP ESPAÑA, S.A.U. (GENERACIÓN)",EDP,derived_from_legal_name,100,100.0,1,Consumo bombeo,BOMBEO,ZONA ESPAÑOLA,2.0,TAN1B|TAN2B,TANES 1B|TANES 2B,HC G,eSIOS UP + OMIE exact code + eSIOS UF,https://www.edp.com/
TANTEX,UP ANTEX,AGENTE DEL MERCADO ELECTRICO,,,,,1,Gas Natural Cogeneración,,,1.0,ANTEX,UF ANTEX,AME,eSIOS UP + OMIE exact code + eSIOS UF,
TAPOWER,TARRAG IB,IBERDROLA ENERGÍA ESPAÑA S..A.,Iberdrola,derived_from_legal_name,100,100.0,1,Ciclo Combinado,GENERACION,ZONA ESPAÑOLA,1.0,TAPOWER,TAPOWER,TAPOW,eSIOS UP + OMIE exact code + eSIOS UF,https://www.iberdrola.com/
